Epoch, Average Actor Loss, Critic Loss
656, 0.1966, 18.1368
657, -0.2241, 14.4090
658, 0.1517, 13.7617
659, -0.2955, 10.7126
660, 0.5601, 16.9251
661, 0.8601, 12.5786
662, 0.8794, 8.4392
663, 0.8943, 6.1025
664, 0.4588, 5.9666
665, 0.2090, 14.6667
666, 0.1858, 11.4605
667, 0.2487, 17.0716
668, -1.1011, 16.2587
669, -0.0738, 6.9006
670, -0.8229, 15.3869
671, 0.3676, 12.5479
672, -0.6728, 11.6826
673, -1.3767, 25.6993
674, -0.0759, 14.7702
675, -0.7667, 10.8226
676, -0.4534, 15.5900
677, -0.0188, 15.6189
678, -0.5045, 13.4690
679, -0.9161, 14.8368
680, -1.0624, 15.9046
681, 0.8752, 9.8011
682, -0.0313, 17.3938
683, 1.1774, 20.4512
684, 0.5867, 11.5356
685, 0.7196, 8.4163
686, -2.0655, 20.0814
687, 0.0563, 17.2312
688, -0.9819, 16.3595
689, 0.0447, 13.7990
690, 0.3015, 18.5841
691, -0.1730, 15.3580
692, 0.3142, 13.3354
693, -0.3207, 20.8194
694, -0.1542, 19.3760
695, -0.0313, 14.6756
696, -0.0615, 14.5099
697, -1.6888, 23.0140
698, 0.2815, 12.0856
699, -0.2474, 15.0523
700, 0.6842, 14.2963
701, -1.3231, 23.3295
702, -1.0134, 17.0241
703, 0.3139, 12.1597
704, 0.4266, 17.1370
705, 0.0208, 16.4899
706, -0.4868, 16.5583
707, -0.0447, 13.5882
708, -0.4670, 16.2632
709, -0.4242, 15.0030
710, 0.1870, 11.7084
711, 0.1816, 14.3747
712, 1.0888, 14.9807
713, 0.8284, 19.7583
714, 0.1533, 16.7960
715, -0.4005, 26.2010
716, -0.1328, 21.5895
717, 0.2609, 18.4292
718, 0.5762, 13.1380
719, 0.4052, 9.0577
720, -2.3825, 25.4848
721, -0.9565, 16.7652
722, -0.0924, 7.6572
723, -0.2406, 18.5332
724, -0.6735, 14.3770
725, -1.6194, 20.5233
726, -1.0314, 15.4069
727, -0.8036, 13.4797
728, -0.6900, 16.5440
729, 0.6861, 16.1070
730, -1.3829, 16.3250
731, -0.2219, 13.9274
732, 0.5864, 9.1919
733, 0.7194, 17.3183
734, 1.3685, 17.5397
735, 2.5918, 23.1344
736, 1.1484, 6.3629
737, 0.6410, 1.8287
738, 0.9923, 10.4850
739, -0.3983, 16.5957
740, 0.4468, 4.9275
741, -0.1956, 7.6430
742, 0.5651, 3.6641
743, 0.0315, 4.3040
744, 0.0487, 5.4222
745, 0.3059, 7.0845
746, 0.2516, 3.8190
747, -0.5765, 8.9220
748, -0.1834, 5.2820
749, -2.8488, 20.7546
750, -1.1873, 19.2016
751, -3.6125, 28.3677
752, -1.4425, 15.6875
753, 0.1438, 13.3147
754, 0.2859, 4.6026
755, -0.5930, 10.6616
756, -1.2310, 18.7733
757, -0.7118, 23.1825
758, -0.8242, 17.1544
759, 0.2640, 8.8407
760, -1.4719, 16.9402
761, 1.5798, 25.3646
762, 0.5194, 13.8898
763, -0.1061, 14.7576
764, 1.4811, 16.9574
765, 1.3755, 18.6283
766, 0.8098, 19.6538
767, 0.2586, 17.9310
768, 0.6761, 7.4403
769, 1.1279, 21.8535
770, 0.0398, 12.7683
771, -0.1166, 22.4274
772, -1.0257, 19.4559
773, 0.3012, 14.9847
774, -1.6621, 17.6008
775, -1.7249, 16.9881
776, -1.4276, 19.6813
777, 0.1455, 10.8839
778, -1.6753, 18.1400
779, -1.6744, 21.8352
780, -0.0529, 10.2109
781, -0.2187, 15.2741
782, -0.0816, 12.0289
783, -0.1623, 17.1943
784, 0.0437, 14.2863
785, -0.6633, 15.2161
786, 0.1332, 19.1347
787, -0.3639, 14.8728
788, 0.7776, 19.5774
789, 0.3981, 15.4036
790, 0.4667, 24.5854
791, 0.3027, 20.6478
792, 0.4113, 13.5763
793, 0.9289, 18.3787
794, 0.0625, 14.3854
795, -0.0615, 18.9720
796, -1.0927, 17.3931
797, -0.6858, 11.0775
798, -0.5169, 16.3378
799, -1.4274, 14.9008
800, 0.2467, 14.0946
801, -0.0263, 12.6557
802, 0.0706, 10.6618
803, -0.3837, 11.3593
804, -0.8177, 12.3911
805, -0.8533, 15.6306
806, -0.8180, 12.8782
807, -0.2583, 12.1771
808, 0.7082, 16.4463
809, 0.3966, 10.0547
810, 0.7341, 3.7483
811, -0.1404, 12.3609
812, -0.0945, 11.9092
813, -0.1664, 10.1763
814, -0.1942, 18.7511
815, -0.0596, 14.1282
816, 0.3189, 3.9043
817, 0.4059, 17.2495
818, 1.2891, 17.4528
819, 0.0338, 16.2042
820, -0.2157, 18.1938
821, -0.2879, 16.5326
822, -0.9568, 17.8998
823, -0.2544, 14.4398
824, -0.3902, 10.0844
825, -1.0143, 12.7077
826, 1.0054, 17.2711
827, 1.3776, 22.7714
828, 0.5164, 8.8483
829, 0.2072, 13.5259
830, -0.1403, 7.4051
831, -0.6314, 14.4668
832, -0.0022, 9.8914
833, -0.8602, 12.0507
834, -0.3936, 10.9201
835, -0.6395, 15.8342
836, -1.2103, 15.8279
837, -1.6973, 13.9321
838, -0.4522, 17.1611
839, 0.0580, 15.1801
840, 0.4965, 11.9108
841, 0.0548, 13.9502
842, 1.3428, 18.1880
843, 0.3226, 18.4498
844, -0.5265, 18.1566
845, 0.2905, 11.6782
846, 0.9233, 9.8619
847, 0.5414, 14.2589
848, 0.7628, 8.3145
849, 0.6083, 15.6138
850, 0.0772, 19.8782
851, -1.3647, 16.3566
852, -0.5995, 13.4661
853, -0.3192, 13.5168
854, 0.3254, 20.6183
855, -1.0716, 14.9284
856, 0.5561, 16.1750
857, 0.5425, 4.1829
858, -0.3003, 9.6942
859, 0.0382, 13.4156
860, -1.0810, 15.6365
861, -0.8899, 16.9218
862, 0.4320, 4.1332
863, -1.4647, 16.6781
864, -0.4096, 9.6395
865, 0.2826, 13.5525
866, -0.3737, 9.9191
867, 0.6520, 19.4197
868, -0.3102, 11.7135
869, 0.2814, 15.9923
870, -0.2927, 17.6332
871, 0.3576, 14.7300
872, 0.4233, 16.5001
873, 0.3423, 16.4670
874, 0.7681, 17.5897
875, 0.7311, 17.4334
876, -0.6174, 15.2454
877, -0.6629, 13.9226
878, 0.2614, 16.4913
879, -0.6595, 14.6143
880, -0.9700, 17.6961
881, 0.1352, 9.5599
882, 0.1745, 21.0161
883, -0.7283, 15.1721
884, 0.0289, 10.7646
885, -0.4723, 15.7911
886, 0.0697, 16.8543
887, -0.9926, 11.5064
888, -0.3762, 14.5129
889, -0.1808, 14.9134
890, 0.3046, 15.1553
891, 0.5338, 5.7207
892, 1.1607, 9.8596
893, 1.4400, 17.2890
894, 0.7575, 17.3957
895, 1.2679, 15.3284
896, 0.3779, 16.0433
897, -0.7430, 17.0298
898, -1.2340, 20.2028
899, -0.4497, 9.7072
900, -0.6797, 18.6955
901, 0.3294, 9.2938
902, -0.0147, 14.2416
903, 0.2694, 8.0530
904, -1.2265, 13.5722
905, -2.5461, 20.3645
906, -3.1771, 21.4009
907, -1.0546, 15.0519
908, -0.5117, 11.7359
909, -0.8783, 19.9072
910, 0.6510, 18.0394
911, 0.8405, 20.8077
912, 1.2656, 13.8651
913, 1.5138, 19.8691
914, 0.5519, 6.4745
915, 0.4567, 8.7194
916, -0.4860, 13.3256
917, -0.5604, 12.7060
918, -0.1991, 14.8542
919, -0.5185, 16.6368
920, 1.0930, 17.4317
921, 0.9270, 20.1193
922, 0.7132, 4.7006
923, -0.6621, 13.6419
924, 0.4821, 6.4938
925, -0.5283, 14.0248
926, 0.0908, 14.6312
927, -2.1716, 17.7763
928, 0.5919, 15.1214
929, 0.1327, 10.2946
930, -0.0228, 16.2072
931, -0.5791, 9.1460
932, -1.2472, 16.7187
933, 0.2667, 4.9141
934, -0.5537, 12.6719
935, -1.4350, 18.9930
936, 0.3600, 17.2282
937, 1.6836, 16.0150
938, 1.1217, 14.7626
939, 0.4108, 20.0905
940, 0.5095, 14.3306
941, -0.8015, 15.4723
942, -0.3902, 22.2659
943, 0.3602, 16.5670
944, -0.9704, 10.6983
945, -1.7355, 19.7452
946, -0.0190, 16.7806
947, -0.4601, 21.9528
948, 0.5115, 12.9454
949, -0.2026, 16.3259
950, -0.3655, 16.5667
951, -1.7959, 17.6812
952, -0.3955, 17.3880
953, -0.1227, 10.3451
954, -0.4166, 12.1990
955, -0.8657, 15.5932
956, 0.8029, 17.0852
957, -0.5507, 13.6297
958, 0.2200, 17.7927
959, 0.0538, 11.0775
960, 0.4078, 10.5534
961, 0.6696, 12.9652
962, 0.2858, 14.3387
963, 0.9782, 16.5694
964, 0.0077, 11.2681
965, 0.2353, 9.2088
966, -0.6058, 11.7371
967, 0.4482, 11.9915
968, 0.1817, 12.9951
969, -0.0411, 8.8789
970, -0.1486, 10.7242
971, -0.0006, 8.1738
972, 0.6151, 10.2339
973, 0.0097, 8.4807
974, -0.0125, 7.7772
975, 0.1915, 8.6918
976, 0.4591, 4.3954
977, -0.5228, 14.0802
978, -0.5296, 10.4609
979, -1.1696, 16.6836
980, -0.2164, 12.4039
981, -1.3549, 22.3798
982, -0.1047, 4.1555
983, -1.4868, 15.5054
984, -0.6939, 13.1547
985, 0.0349, 14.5953
986, 0.0180, 14.8044
987, 0.0164, 13.2265
988, 1.3855, 23.2064
989, 0.5414, 9.9327
990, 0.2287, 11.2040
991, 0.4867, 4.4692
992, 1.0615, 18.1243
