Epoch, Average Actor Loss, Critic Loss
569, -0.1285, 1.5406
570, 0.0681, 0.7384
571, -0.0641, 1.3973
572, -0.0951, 1.5982
573, -0.0234, 1.0209
574, 0.0421, 0.5950
575, -0.2183, 2.4432
576, 0.0344, 0.3785
577, -0.0951, 1.8461
578, -0.0608, 1.0712
579, -0.1888, 2.8072
580, -0.3565, 4.8120
581, -1.0345, 13.5401
582, -0.0395, 5.5765
583, -0.4162, 9.8516
584, -0.2350, 5.2016
585, -0.0214, 1.8609
586, 0.2073, 2.8593
587, -0.3937, 9.6524
588, 0.1625, 1.2595
589, 0.1734, 0.8270
590, 0.3110, 1.4346
591, 0.1755, 1.0749
592, 0.1813, 1.3526
593, 0.2070, 2.6621
594, 0.1005, 0.8911
595, 0.0921, 0.8225
596, 0.1763, 1.6735
597, 0.1714, 1.1834
598, 0.1574, 1.0275
599, 0.0967, 0.9178
600, -0.0357, 1.1264
601, -0.2152, 7.9707
602, -0.0061, 1.4375
603, -0.0489, 2.4170
604, -0.0398, 1.9176
605, 0.1137, 0.4180
606, 0.0174, 0.9104
607, -0.2862, 3.3000
608, -0.0681, 2.3541
609, -1.0417, 11.7660
610, -0.7318, 8.8841
611, -0.4695, 8.1256
612, -0.2794, 5.5085
613, 0.0145, 9.1091
614, 0.2113, 1.1700
615, 0.0379, 4.8555
616, 0.0319, 1.7758
617, 0.1892, 2.1239
618, 0.0623, 2.1488
619, 0.0956, 1.4660
620, 0.1694, 2.6992
621, 0.2333, 0.6979
622, 0.1453, 1.5975
623, 0.1127, 1.7998
624, 0.0540, 2.5491
625, -0.0380, 1.8909
626, 0.0847, 1.2678
627, 0.0483, 1.4339
628, 0.0125, 1.2767
629, 0.0341, 1.7209
630, 0.0455, 1.1374
631, -0.9346, 8.7755
632, 0.0684, 1.4095
633, 0.0505, 1.4974
634, -0.0281, 1.3991
635, -0.2802, 5.4942
636, -0.0172, 1.3316
637, 0.0439, 5.5942
638, 0.3072, 1.6438
639, -0.0357, 1.3383
640, -0.2000, 4.2889
641, -0.1286, 3.8105
642, -0.0404, 1.4407
643, 0.0147, 5.1446
644, 0.1306, 0.7139
645, 0.4062, 3.1395
646, 0.1760, 3.2104
647, -0.2580, 8.4511
648, -0.3093, 4.7286
649, -0.5458, 7.4887
650, -0.2587, 3.7457
651, 0.2044, 3.7033
652, -0.2628, 3.1565
653, 0.0841, 1.1037
654, 0.0995, 1.0222
655, 0.0742, 6.6905
656, 0.1802, 2.2212
657, -0.1266, 2.4435
658, -0.0194, 1.7804
659, 0.0096, 1.3989
660, 0.0654, 1.4164
661, -0.2463, 11.5452
662, -0.0584, 1.7648
663, -0.0694, 3.3564
664, -0.0558, 6.6225
665, 0.0716, 1.7496
