Epoch, Average Actor Loss, Critic Loss
490, 0.0638, 0.7003
491, -0.0564, 1.8524
492, 0.0183, 1.4627
493, 0.1417, 1.2718
494, 0.0407, 0.4293
495, 0.0265, 0.8818
496, -0.0647, 1.1580
497, -0.0500, 1.2353
498, 0.0221, 0.7031
499, 0.0035, 1.2388
500, -0.0241, 1.7932
501, 0.0165, 0.5083
502, 0.0194, 0.5992
503, -0.1793, 2.5724
504, -0.1738, 2.1404
505, 0.0120, 1.0507
506, 0.0265, 0.6555
507, 0.0201, 0.6280
508, 0.1114, 0.3615
509, 0.0764, 0.4439
510, 0.0717, 0.6870
511, -0.0760, 1.8932
512, -0.0084, 0.6776
513, 0.0200, 0.4437
514, -0.0054, 0.5099
515, 0.0212, 0.2998
516, 0.0204, 0.4787
517, 0.0400, 0.2530
518, -0.0888, 1.3338
519, 0.0030, 0.4983
520, -0.0097, 0.6420
521, -0.0513, 0.9854
522, -0.0894, 1.0560
523, -0.0290, 0.6571
524, -0.0369, 1.0056
525, -0.1138, 1.4099
526, -0.0662, 1.6473
527, 0.0325, 0.7607
528, 0.0215, 0.7648
529, 0.0450, 0.4088
530, -0.0096, 0.8012
531, 0.0114, 0.5044
532, 0.0167, 0.7058
533, 0.0286, 0.4643
534, 0.0075, 0.7453
535, -0.0378, 1.2147
536, 0.0527, 0.5966
537, 0.0440, 0.6038
538, 0.0481, 0.4288
539, 0.0812, 0.4739
540, 0.0287, 0.4510
541, -0.0364, 0.6906
542, -0.0608, 1.3394
543, 0.0240, 0.4606
544, -0.0254, 0.4700
545, -0.0331, 0.7016
546, -0.0375, 0.6233
547, -0.0390, 0.6361
548, -0.0367, 0.8494
549, -0.0642, 1.0168
550, -0.0171, 0.6150
551, -0.0235, 0.8748
552, -0.0117, 0.7248
553, -0.0093, 0.8476
554, -0.0580, 0.9218
555, 0.0259, 0.3899
556, -0.0027, 0.8430
557, 0.0243, 0.7629
558, 0.0521, 0.4613
559, -0.0375, 0.7295
560, -0.0257, 0.7761
561, 0.0239, 1.2227
562, 0.0034, 0.5016
563, -0.0701, 1.1899
564, -0.0106, 0.7865
565, -0.0320, 1.4214
566, 0.0100, 0.8878
567, 0.0184, 1.1360
568, 0.0284, 0.7380
569, 0.0053, 0.7486
570, 0.0275, 0.3938
