Epoch, Average Actor Loss, Critic Loss
604, 0.6341, 13.4501
605, 0.5908, 8.9037
606, 0.5959, 7.6831
607, 0.5860, 9.5004
608, 0.2859, 9.7395
609, -0.5958, 7.2641
610, 0.6369, 5.8455
611, 0.2158, 10.0852
612, 0.7546, 9.7556
613, -0.8854, 9.3810
614, -0.6620, 13.8134
615, -0.1767, 4.7789
616, -0.4790, 10.7941
617, -0.0279, 5.0949
618, 0.0301, 2.6703
619, -0.0252, 13.4338
620, -0.7792, 10.2509
621, -0.5098, 10.1950
622, 0.5518, 10.7712
623, 0.2885, 8.5730
624, -1.0208, 12.2291
625, 0.1506, 4.2898
626, -0.2709, 7.5500
627, -0.0071, 1.8785
628, 0.0089, 14.1708
629, 0.8383, 17.7549
630, 0.3144, 4.2574
631, -0.1239, 10.0711
632, 0.1253, 9.6432
633, 0.0307, 13.6508
634, 0.2999, 14.1985
635, -0.3601, 9.9203
636, 0.2615, 9.1878
637, -0.4706, 6.5475
638, -0.0020, 16.0710
639, 0.3499, 17.2256
640, 0.3969, 9.4276
641, -0.2847, 7.5809
642, -0.1869, 10.6179
643, -0.2741, 9.9178
644, -0.3455, 16.3330
645, -0.1120, 10.6539
646, -1.1755, 11.2066
647, -0.6163, 14.6793
648, 0.2606, 3.2874
649, -0.5583, 20.5868
650, -0.2627, 9.8583
651, -0.5469, 12.6601
652, 0.3338, 10.5246
653, 0.3745, 3.7537
654, -0.4164, 8.7233
655, 0.3216, 10.7856
656, -0.3901, 12.8398
657, 0.2008, 10.2654
658, 0.2531, 6.3941
659, 0.3652, 2.9011
660, 1.5070, 12.0691
661, 0.1138, 4.5534
662, 0.4433, 12.3319
663, 0.4034, 5.6800
664, -0.1391, 11.2026
665, -1.2173, 13.1932
666, 0.0498, 4.7550
667, -0.1737, 9.5133
668, -1.0302, 13.3733
669, -0.9685, 12.7478
670, -1.1422, 10.3260
671, -0.1388, 12.2854
672, -0.2114, 15.5822
673, -0.1022, 11.0195
674, 0.3688, 7.4788
675, 0.1768, 3.8396
676, 0.6518, 3.9558
677, 0.3121, 12.8011
678, 0.2631, 10.4034
679, 0.6938, 12.1181
680, 0.7791, 11.2160
681, 0.4243, 14.4833
682, 0.2036, 8.4794
683, 0.2742, 5.5376
684, 0.3165, 4.9092
685, -0.0219, 7.3138
686, -1.0742, 16.1694
687, -1.6545, 13.0377
688, 0.1428, 9.6462
689, 0.0830, 14.4970
690, -0.0654, 12.1438
691, 0.0848, 9.3993
692, -1.4677, 12.7753
693, -0.3624, 10.9288
694, 0.0569, 4.4654
695, 0.1940, 2.7555
696, -0.5984, 11.3351
697, -1.3962, 15.5756
698, 0.2640, 6.1681
699, -0.8038, 17.1520
700, 0.2161, 18.0659
701, 0.0062, 13.7664
702, -0.1502, 10.0857
703, -0.1201, 17.6897
704, -0.4898, 12.0739
705, 0.8610, 8.3206
706, 0.0401, 8.2395
707, 0.3005, 6.9353
708, 0.2066, 14.9000
709, 0.4877, 3.8901
710, 0.3863, 15.6199
711, 0.2600, 15.9337
712, 0.4393, 15.2281
713, -0.0082, 14.7693
714, 0.3106, 11.1825
715, -0.0780, 12.4136
716, -0.1421, 5.5200
717, -0.1177, 9.0155
718, 0.5429, 13.9048
719, 0.1346, 7.5420
720, -0.2168, 6.8406
721, -0.1191, 6.9684
722, -0.1765, 11.1864
723, -0.3403, 16.4770
724, 0.3136, 3.4748
725, -1.9078, 13.9545
726, -0.9888, 10.7823
727, -0.2500, 13.1043
728, -0.8668, 10.5886
729, -0.0490, 4.2757
730, 0.0781, 3.2516
731, -0.9699, 7.0834
732, 0.2599, 5.0098
733, -0.9225, 10.7839
734, -0.0166, 10.9166
735, 0.6299, 11.9898
736, 0.5084, 5.7228
737, 0.7989, 13.2488
738, 1.5400, 19.7296
739, 0.8316, 13.1896
740, 0.5041, 9.2632
741, 0.3099, 5.2165
742, 0.3881, 10.7584
743, 0.1242, 2.5511
744, -0.6350, 9.1995
745, 0.6454, 6.2543
746, 0.1450, 5.1866
747, -0.8498, 10.6865
748, -1.9075, 11.6550
749, 0.0369, 7.2525
750, 0.3871, 7.7659
751, 0.0941, 5.1796
752, -0.4775, 9.3195
753, 0.3488, 4.4732
754, 0.1472, 3.4665
755, 0.0380, 8.8432
756, -0.5371, 8.0070
757, -0.4736, 9.8462
758, -0.4221, 5.1350
759, 0.2353, 5.6104
760, -0.5914, 17.6551
761, -1.0122, 12.1659
762, -0.3946, 7.3955
763, -1.0440, 7.8444
764, 0.2486, 11.5184
765, 0.7670, 9.8899
766, 0.3146, 6.7342
767, 0.2028, 14.3154
768, 0.3417, 12.6375
769, 0.3527, 5.0734
770, 0.6178, 11.0739
771, 0.8642, 16.5390
772, 0.4603, 5.3906
773, 0.0606, 3.1136
774, -0.4323, 9.9209
775, -0.0387, 4.9616
776, -1.2348, 11.8374
777, -0.7886, 11.6406
778, -0.4232, 6.2951
779, 0.0501, 8.8598
780, 0.1334, 11.0136
781, 0.1107, 7.8322
782, -0.0509, 6.5607
783, 0.2235, 5.0976
784, -0.8151, 10.0144
785, 0.3114, 3.6225
786, -0.6278, 7.5343
787, -0.3640, 10.0369
788, 0.3531, 2.6495
789, 0.6911, 2.3340
790, -0.1675, 10.5436
791, 0.5517, 4.0349
792, 0.2894, 10.4564
793, 0.6313, 3.0238
794, 0.3942, 11.3934
795, -0.3073, 6.2914
796, -1.1619, 8.7362
797, 0.3608, 5.5484
798, 0.4661, 2.0020
799, 0.4156, 4.0135
800, 0.4496, 13.8143
801, 0.1182, 6.4583
802, -0.8589, 14.7134
803, 0.4257, 4.5803
804, -1.0047, 11.7513
805, 0.1239, 6.7674
806, -0.2371, 6.5570
807, -0.2145, 12.1522
808, 0.0393, 9.6115
809, -0.0344, 10.6742
810, 0.1645, 6.5332
811, 0.0054, 7.9152
812, 0.0363, 10.9757
813, -0.6030, 11.9317
814, -0.0918, 4.1796
815, -0.0292, 10.5982
816, 0.0126, 10.2862
817, -0.7153, 11.3987
818, 0.2602, 4.2687
819, 0.5638, 16.0949
820, 0.4165, 5.5454
821, -0.4408, 7.6591
822, -0.5024, 13.5389
823, -1.5504, 11.2017
824, 0.1408, 6.3545
825, -0.0532, 11.0171
826, 0.8761, 13.5288
827, 0.4643, 6.9362
828, 0.3300, 11.5608
829, 0.0214, 8.7544
830, 0.0602, 10.1115
831, 0.1622, 5.5997
832, 0.5050, 3.2461
833, -0.0114, 18.6254
834, 0.3580, 2.9418
835, 0.4892, 4.2585
836, -0.6257, 8.9423
837, -1.2268, 17.6154
838, -2.0275, 14.4050
839, -0.1175, 15.4775
840, 0.2967, 3.8446
841, -0.8275, 9.3006
842, -0.3104, 14.5115
843, 0.2744, 6.8309
844, -0.2626, 11.8590
845, 0.3790, 11.3437
846, 0.8483, 13.1086
847, 0.1600, 4.6534
848, 0.2043, 4.0676
849, 0.1813, 8.8003
850, 0.6663, 5.7830
851, 0.0873, 9.9179
852, -0.1390, 6.3723
853, -0.2571, 9.3334
854, 0.4453, 5.6533
855, 0.0658, 3.6650
856, -0.4106, 9.8486
857, 0.3716, 7.5215
858, -0.8824, 8.7735
859, -0.0590, 6.5471
860, 0.1197, 3.3934
861, -0.4810, 8.7733
862, 0.1630, 5.9866
863, -1.2022, 12.5665
864, -0.7194, 9.7049
865, -0.3641, 9.3020
866, -0.5624, 9.9545
867, 0.2586, 2.3016
868, 0.2839, 10.9225
869, 0.5254, 5.8822
870, 0.8985, 13.7653
871, 0.7994, 12.2492
872, -0.3916, 9.7419
873, 0.2202, 6.0785
874, -0.0706, 10.1948
875, 0.4947, 4.3745
876, -1.0712, 12.5444
877, 0.0408, 10.0780
